Hours Studied,Previous Scores,Sleep Hours,Sample Question Papers Practiced,Performance Index
7,81,6,1,69.0
1,41,7,3,12.0
6,43,5,5,39.0
3,47,9,4,25.0
8,71,8,5,62.0
6,53,4,4,40.0
2,88,9,8,67.0
8,52,4,1,42.0
5,60,7,3,44.0
8,63,9,0,57.0
8,89,4,6,83.0
6,57,9,0,43.0
2,84,6,5,61.0
8,79,9,9,76.0
6,65,8,9,54.0
6,71,9,8,60.0
8,83,4,1,74.0
1,96,8,0,74.0
2,94,4,9,66.0
9,95,5,2,94.0
8,92,5,5,83.0
7,72,8,6,65.0
7,91,5,7,82.0
5,70,5,3,52.0
2,57,6,7,34.0
6,74,4,6,61.0
3,51,5,7,30.0
4,90,8,4,77.0
2,64,6,9,45.0
2,84,5,6,59.0
8,70,9,3,66.0
8,49,8,0,45.0
6,86,4,2,73.0
5,91,9,9,81.0
8,73,5,8,72.0
4,90,8,3,72.0
4,42,9,4,27.0
5,85,8,2,70.0
1,78,7,5,51.0
1,47,9,3,21.0
2,71,8,4,50.0
8,82,9,6,82.0
7,68,7,6,58.0
9,61,4,8,59.0
5,59,4,1,41.0
2,45,6,3,21.0
7,82,9,7,78.0
8,88,7,3,85.0
7,68,8,2,59.0
7,81,6,9,72.0
5,95,9,5,83.0
2,56,6,2,31.0
6,70,9,1,58.0
4,92,4,8,74.0
2,73,8,2,50.0
9,77,7,0,72.0
7,96,4,8,84.0
6,76,6,4,67.0
5,43,5,6,29.0
3,41,6,1,20.0
4,51,5,0,31.0
3,74,9,5,58.0
8,45,4,4,39.0
3,95,9,9,77.0
7,85,7,5,78.0
7,47,8,1,39.0
7,60,5,6,51.0
7,92,8,0,86.0
2,97,9,7,78.0
3,85,4,6,66.0
9,74,4,6,74.0
3,87,9,5,70.0
2,54,9,9,38.0
9,46,4,4,44.0
9,54,7,8,52.0
4,84,5,2,63.0
9,45,8,8,46.0
3,86,6,4,63.0
7,56,9,7,50.0
7,43,9,2,37.0
8,61,4,6,52.0
4,71,8,9,55.0
3,98,8,3,77.0
3,61,7,4,46.0
5,66,5,3,52.0
1,85,7,8,59.0
3,54,7,6,32.0
6,99,8,5,87.0
3,83,5,5,61.0
5,90,5,9,75.0
9,61,5,6,59.0
2,67,4,4,40.0
2,81,5,9,61.0
6,77,8,2,62.0
6,99,4,2,86.0
8,96,6,6,89.0
2,48,9,9,29.0
9,73,7,0,72.0
2,75,5,3,53.0
1,48,6,9,24.0
2,54,5,7,30.0
7,84,7,3,79.0
8,59,8,0,51.0
5,47,8,4,34.0
6,97,7,0,87.0
1,67,6,8,43.0
6,90,4,7,80.0
8,58,9,6,54.0
3,96,9,4,80.0
1,55,9,3,29.0
4,50,4,6,34.0
1,81,5,2,58.0
8,47,7,7,38.0
5,72,7,4,57.0
1,49,4,4,20.0
8,57,6,0,49.0
9,74,9,9,73.0
2,82,7,7,61.0
9,89,8,6,87.0
8,42,8,0,37.0
7,79,7,3,69.0
3,66,9,3,46.0
2,98,9,8,79.0
7,67,9,9,60.0
5,85,6,1,68.0
6,45,8,3,38.0
4,86,6,9,71.0
2,53,4,2,28.0
9,46,5,9,44.0
3,49,9,4,31.0
7,54,4,6,41.0
8,70,5,4,63.0
2,68,8,4,44.0
6,81,5,3,69.0
8,93,5,8,88.0
7,56,7,5,49.0
3,98,5,9,76.0
1,90,7,5,63.0
6,68,5,5,55.0
8,88,7,5,86.0
6,83,8,0,71.0
5,54,8,5,41.0
8,65,5,3,58.0
2,51,6,1,26.0
1,64,8,5,39.0
1,80,4,0,54.0
4,44,4,0,25.0
6,43,7,4,29.0
9,83,6,5,81.0
1,87,9,1,65.0
1,80,7,9,57.0
5,96,5,7,85.0
5,70,8,3,60.0
5,42,6,3,27.0
6,92,7,9,82.0
8,42,7,4,37.0
3,65,4,9,48.0
9,89,5,3,85.0
1,56,7,4,28.0
4,99,4,9,83.0
9,49,6,2,47.0
8,41,7,7,37.0
9,63,9,5,62.0
1,50,9,7,26.0
9,63,4,4,59.0
3,74,9,6,59.0
9,62,5,9,56.0
1,71,8,6,46.0
1,62,9,5,35.0
9,73,6,9,71.0
6,80,7,3,69.0
4,58,4,5,41.0
7,41,7,8,34.0
5,99,8,3,89.0
7,90,7,5,83.0
8,41,7,5,33.0
8,54,4,2,48.0
1,95,8,3,71.0
8,60,6,2,52.0
6,74,4,2,63.0
4,44,8,9,27.0
8,82,8,3,79.0
3,66,7,3,44.0
4,63,5,5,45.0
6,46,5,3,34.0
7,45,6,5,34.0
4,85,7,1,69.0
4,72,5,3,56.0
7,97,4,1,86.0
6,88,6,7,78.0
8,56,7,8,49.0
1,85,9,6,67.0
7,81,4,5,71.0
7,69,5,7,61.0
7,47,5,3,36.0
7,79,5,9,69.0
8,85,5,1,80.0
9,46,8,3,39.0
9,45,9,4,39.0
2,43,6,8,21.0
7,40,6,4,30.0
7,54,5,8,47.0
4,70,6,8,53.0
9,64,9,7,59.0
8,86,4,4,79.0
1,72,4,1,44.0
2,91,6,4,66.0
2,74,5,0,51.0
8,94,7,7,90.0
1,44,9,1,16.0
4,44,5,6,23.0
5,75,8,1,62.0
9,56,7,4,51.0
7,92,9,9,84.0
8,91,8,6,86.0
9,53,6,5,50.0
7,97,8,4,90.0
5,68,6,5,55.0
5,47,8,1,31.0
6,73,7,9,64.0
5,79,8,0,64.0
9,40,5,0,38.0
3,68,6,7,46.0
3,75,4,2,54.0
7,90,8,2,81.0
7,76,6,8,67.0
6,68,4,5,54.0
3,44,6,3,19.0
7,92,6,3,85.0
5,71,4,6,54.0
7,99,4,5,89.0
2,91,7,1,66.0
6,63,9,8,55.0
8,58,8,1,52.0
1,51,8,7,27.0
4,91,6,3,74.0
1,40,5,9,14.0
1,46,5,0,19.0
8,56,9,0,52.0
7,73,6,8,63.0
1,82,7,3,55.0
2,46,4,0,18.0
4,56,6,2,39.0
1,98,8,2,74.0
3,42,5,6,23.0
8,68,5,5,57.0
8,61,5,7,54.0
8,77,7,6,67.0
6,93,8,0,86.0
6,82,7,2,71.0
5,68,4,8,52.0
9,89,6,3,85.0
4,89,6,2,72.0
7,93,5,4,88.0
1,81,5,7,55.0
9,44,4,0,39.0
7,69,7,1,58.0
9,62,9,6,65.0
7,94,9,0,90.0
2,60,9,4,35.0
6,95,8,9,88.0
4,65,4,7,48.0
3,93,6,5,72.0
2,86,6,2,60.0
6,60,7,6,45.0
8,59,4,2,53.0
6,62,8,4,49.0
9,43,4,6,39.0
5,60,4,1,42.0
2,60,7,9,35.0
8,40,8,3,34.0
9,54,9,1,54.0
4,56,6,6,37.0
6,90,5,2,78.0
8,53,9,8,49.0
9,98,8,5,96.0
5,58,6,0,43.0
6,89,9,9,80.0
4,99,7,7,80.0
5,73,8,6,62.0
7,45,8,0,37.0
9,84,6,2,81.0
6,88,6,2,74.0
6,45,4,2,30.0
8,92,4,6,87.0
4,93,8,5,74.0
3,44,5,1,20.0
7,46,7,4,37.0
5,72,6,5,55.0
2,52,4,1,25.0
2,90,7,0,67.0
6,93,9,3,78.0
8,40,9,3,35.0
1,52,8,3,24.0
6,82,6,0,72.0
2,66,9,2,42.0
2,46,6,6,24.0
7,91,4,3,82.0
1,42,9,1,15.0
6,97,5,7,87.0
7,64,9,0,59.0
8,72,6,8,67.0
7,79,5,4,69.0
6,56,7,1,45.0
9,84,9,3,83.0
3,53,6,2,31.0
6,76,9,6,61.0
4,97,9,5,80.0
2,95,6,8,70.0
1,93,5,3,67.0
1,62,4,2,37.0
3,98,9,6,81.0
4,63,8,5,46.0
2,68,7,4,46.0
1,77,6,9,52.0
4,98,9,6,84.0
7,93,4,4,84.0
6,66,6,8,58.0
6,77,9,3,66.0
9,92,7,0,85.0
2,79,8,9,55.0
4,84,6,4,67.0
5,89,9,0,75.0
1,62,5,0,36.0
8,70,4,0,64.0
8,75,8,0,69.0
6,56,6,7,42.0
5,76,9,1,64.0
8,42,8,8,38.0
3,75,5,6,56.0
3,94,6,2,73.0
2,44,8,8,28.0
5,85,6,3,67.0
3,54,6,6,34.0
3,91,8,2,73.0
6,88,6,4,79.0
8,45,5,3,38.0
2,98,8,5,78.0
4,49,9,8,35.0
7,93,8,4,85.0
1,71,5,0,45.0
1,62,5,4,37.0
7,87,5,4,78.0
7,56,9,8,52.0
1,85,9,7,64.0
1,59,6,4,32.0
4,83,6,4,65.0
5,80,7,1,67.0
5,54,6,8,40.0
4,83,5,3,64.0
8,85,7,6,79.0
7,97,5,9,91.0
9,61,4,5,56.0
7,89,9,4,85.0
1,91,8,4,64.0
7,45,4,6,34.0
1,43,9,1,16.0
7,97,9,8,88.0
8,62,5,1,53.0
9,83,6,8,80.0
3,84,8,3,64.0
4,58,6,9,37.0
4,93,6,9,75.0
9,84,8,5,82.0
7,70,8,0,60.0
3,83,4,4,64.0
5,91,5,5,76.0
7,42,6,8,35.0
8,67,5,8,61.0
1,42,5,8,18.0
2,53,7,2,25.0
7,57,4,3,47.0
2,66,6,7,47.0
7,90,9,7,81.0
9,99,8,1,99.0
2,49,8,7,28.0
7,88,5,6,77.0
4,54,4,8,37.0
2,58,4,4,35.0
7,48,6,1,38.0
5,43,6,4,31.0
1,54,5,1,29.0
5,90,5,4,77.0
3,87,5,8,70.0
7,47,7,6,37.0
6,88,4,6,75.0
8,92,5,0,83.0
5,40,4,8,24.0
2,46,9,5,23.0
9,92,8,6,90.0
8,70,8,1,64.0
6,57,4,0,41.0
7,51,9,3,44.0
9,87,8,8,84.0
7,69,8,8,65.0
3,72,8,2,54.0
6,98,6,0,84.0
7,86,9,1,78.0
2,46,6,8,21.0
3,67,4,8,49.0
4,88,4,0,69.0
6,42,7,8,31.0
1,82,6,0,56.0
9,45,4,9,41.0
5,70,6,3,54.0
7,77,7,4,69.0
9,54,4,7,53.0
9,46,4,4,40.0
1,82,4,4,58.0
1,69,4,3,41.0
3,66,5,8,46.0
6,56,9,7,50.0
2,94,9,8,75.0
1,57,6,6,32.0
1,61,6,6,37.0
5,95,6,4,83.0
4,92,7,9,75.0
1,65,5,0,39.0
4,90,6,5,74.0
3,66,6,9,43.0
2,79,4,5,56.0
9,63,4,9,58.0
1,91,4,3,64.0
7,47,6,1,39.0
4,60,4,0,38.0
5,68,6,2,53.0
5,82,7,8,68.0
1,60,7,0,36.0
6,42,8,4,29.0
9,70,5,9,67.0
2,94,4,5,72.0
7,66,9,8,61.0
6,85,4,0,70.0
5,66,5,4,51.0
4,48,5,0,32.0
4,96,8,1,80.0
6,72,5,1,62.0
4,72,6,4,59.0
5,65,4,9,50.0
6,67,5,3,57.0
5,83,6,5,70.0
7,82,5,4,70.0
9,70,9,1,69.0
7,92,6,8,87.0
7,40,7,9,29.0
4,59,6,7,42.0
1,51,8,8,27.0
8,56,6,5,49.0
4,54,5,4,35.0
1,73,7,4,46.0
5,89,7,1,76.0
8,55,6,3,47.0
4,43,5,1,22.0
8,47,7,1,36.0
8,73,9,7,66.0
3,85,6,3,68.0
9,64,6,3,61.0
3,54,6,6,36.0
1,67,7,3,39.0
2,48,4,8,20.0
6,41,5,8,28.0
2,56,8,2,29.0
6,97,8,5,86.0
1,49,5,6,25.0
1,48,4,2,20.0
5,70,5,3,58.0
9,41,6,0,38.0
8,63,9,8,62.0
3,58,5,6,37.0
3,56,5,9,34.0
1,82,9,6,56.0
3,88,7,8,72.0
1,49,8,5,25.0
8,89,8,7,82.0
1,94,6,4,70.0
5,67,9,7,52.0
9,77,6,9,76.0
7,87,7,0,78.0
4,67,6,2,51.0
9,98,9,3,96.0
9,89,9,8,90.0
2,91,4,7,64.0
6,89,7,7,79.0
4,40,9,1,22.0
8,99,9,6,96.0
7,42,7,2,32.0
7,54,5,5,42.0
9,91,5,3,88.0
5,49,4,5,36.0
6,60,9,3,48.0
1,76,7,2,51.0
6,54,7,1,40.0
2,62,5,3,34.0
6,53,8,9,43.0
9,54,8,1,59.0
8,49,9,6,42.0
9,95,5,0,93.0
8,48,9,0,37.0
3,83,6,4,63.0
8,78,7,6,70.0
6,44,9,0,33.0
6,64,4,3,50.0
6,95,8,4,84.0
3,81,9,1,60.0
1,96,6,6,67.0
4,65,7,3,47.0
6,47,6,7,34.0
2,61,9,0,38.0
7,91,7,9,84.0
7,64,7,0,53.0
4,87,5,0,69.0
4,51,5,3,32.0
1,48,4,0,21.0
2,49,4,4,30.0
9,87,6,5,85.0
8,49,5,6,45.0
8,48,7,7,43.0
9,65,5,7,63.0
7,74,7,1,64.0
9,66,5,3,62.0
2,99,7,6,76.0
6,70,6,8,62.0
3,58,5,8,40.0
6,82,8,2,71.0
3,77,8,6,56.0
8,45,7,3,38.0
4,54,6,8,39.0
6,68,7,6,62.0
9,86,6,5,84.0
2,84,4,8,64.0
2,93,5,6,71.0
7,44,6,7,38.0
2,53,7,4,26.0
2,92,4,3,67.0
4,41,7,0,23.0
9,62,8,7,57.0
8,83,8,5,80.0
2,91,5,3,68.0
8,85,9,2,77.0
4,58,5,4,37.0
2,63,4,3,39.0
7,59,8,6,49.0
6,86,6,5,74.0
5,66,8,2,53.0
1,91,9,9,67.0
2,63,5,0,38.0
8,56,7,6,47.0
1,64,4,4,40.0
3,85,9,0,68.0
2,94,8,0,70.0
5,70,6,5,54.0
4,67,9,3,49.0
7,89,6,7,79.0
5,98,6,1,82.0
8,67,4,3,62.0
4,61,6,7,46.0
6,95,6,7,86.0
4,98,8,4,80.0
2,44,4,2,17.0
1,93,7,3,69.0
1,83,7,2,58.0
8,81,6,1,74.0
4,47,9,3,32.0
5,77,5,8,64.0
8,67,4,5,57.0
7,96,5,3,82.0
8,86,4,0,78.0
8,51,4,6,40.0
6,96,8,1,88.0
2,64,6,5,42.0
6,77,8,9,67.0
1,83,9,0,56.0
1,54,5,6,26.0
3,83,5,3,56.0
3,80,7,2,63.0
5,90,9,9,78.0
1,92,9,6,68.0
6,73,8,2,66.0
7,99,8,7,90.0
3,84,9,3,65.0
4,52,8,2,33.0
3,47,7,6,32.0
1,98,8,6,74.0
8,52,8,8,48.0
2,75,9,9,57.0
1,45,9,6,22.0
8,77,8,5,69.0
7,71,8,2,62.0
7,60,9,3,52.0
4,83,5,7,66.0
9,83,6,5,81.0
6,88,5,8,75.0
2,98,8,7,80.0
1,46,4,7,20.0
1,65,4,9,40.0
9,54,7,9,55.0
4,95,5,6,78.0
5,88,9,9,76.0
3,81,7,0,60.0
4,62,7,4,44.0
8,91,4,6,85.0
4,77,5,9,56.0
9,80,6,8,76.0
9,54,9,3,49.0
6,87,5,7,72.0
2,92,7,0,69.0
7,79,8,3,72.0
9,55,7,3,50.0
6,71,5,1,57.0
3,76,4,2,56.0
7,57,5,2,46.0
5,59,6,8,45.0
1,85,9,6,60.0
3,41,9,1,22.0
5,94,8,8,81.0
7,62,8,7,54.0
3,69,7,5,48.0
6,42,5,5,28.0
5,85,9,1,73.0
1,78,4,2,52.0
6,86,6,5,74.0
8,88,7,2,84.0
1,40,5,6,13.0
2,80,4,4,57.0
4,61,5,3,42.0
2,68,4,7,47.0
9,53,5,1,48.0
8,87,5,2,81.0
8,67,9,9,63.0
4,60,7,3,43.0
5,84,5,9,71.0
4,71,5,5,49.0
9,45,7,4,43.0
2,93,7,4,69.0
8,40,8,6,34.0
2,60,8,7,37.0
1,96,9,5,74.0
3,43,7,2,21.0
9,42,6,3,38.0
3,88,9,0,67.0
9,69,4,4,64.0
7,70,7,9,61.0
1,73,8,7,46.0
5,58,5,2,41.0
9,59,7,9,58.0
3,62,7,3,40.0
9,93,8,3,92.0
5,98,8,5,86.0
9,79,6,8,77.0
6,64,9,9,52.0
9,54,8,2,47.0
7,77,8,3,70.0
7,62,8,5,57.0
8,91,9,5,90.0
7,41,5,6,32.0
9,96,7,0,93.0
9,96,7,8,94.0
6,54,8,1,42.0
7,91,9,3,82.0
2,83,6,2,58.0
9,74,8,2,68.0
1,49,9,4,25.0
1,53,9,6,30.0
3,66,6,6,46.0
6,93,9,6,86.0
5,53,7,2,42.0
2,74,6,8,49.0
9,72,6,5,70.0
4,91,4,9,74.0
4,40,6,7,26.0
5,73,6,0,56.0
8,58,5,3,54.0
4,63,7,6,48.0
5,81,8,8,70.0
4,43,4,2,22.0
6,75,6,5,62.0
3,52,5,7,33.0
8,97,5,2,93.0
6,71,9,5,62.0
5,48,8,8,31.0
2,78,8,8,60.0
7,55,7,5,50.0
2,89,9,4,67.0
1,42,6,0,17.0
7,91,5,2,82.0
5,59,4,2,41.0
1,49,7,3,24.0
4,95,6,4,78.0
4,97,9,7,80.0
7,97,8,8,93.0
9,61,9,6,64.0
2,87,6,9,60.0
1,42,9,5,18.0
2,50,8,2,28.0
7,64,6,8,54.0
6,81,4,9,71.0
4,87,7,0,68.0
1,47,9,8,23.0
1,48,8,2,20.0
5,54,4,8,37.0
1,71,5,9,47.0
7,92,4,0,81.0
1,42,4,7,18.0
1,43,4,5,16.0
2,69,8,8,49.0
3,52,5,3,33.0
1,83,7,4,60.0
9,60,4,5,55.0
8,80,8,8,75.0
5,96,8,5,81.0
2,85,7,8,64.0
5,58,6,1,41.0
6,78,5,3,68.0
1,87,5,2,59.0
4,61,9,3,44.0
9,59,4,0,55.0
2,76,6,1,54.0
5,70,5,3,53.0
1,49,9,9,24.0
4,57,4,3,37.0
4,82,6,4,65.0
6,78,8,8,69.0
9,85,4,0,82.0
3,59,6,7,39.0
9,57,7,2,54.0
6,50,5,8,36.0
7,61,4,7,55.0
2,98,9,7,78.0
6,83,8,8,73.0
6,57,9,3,49.0
2,97,4,4,74.0
2,73,5,6,51.0
2,62,5,1,37.0
1,40,6,6,16.0
5,94,9,2,84.0
8,49,9,5,47.0
2,92,8,5,70.0
5,40,6,5,28.0
8,77,8,9,72.0
5,78,4,1,60.0
2,88,4,8,67.0
3,48,9,7,33.0
6,70,6,6,58.0
5,46,7,8,36.0
4,56,5,3,35.0
4,74,6,1,56.0
5,87,6,3,71.0
2,76,4,9,51.0
9,91,5,2,88.0
2,57,6,1,36.0
2,72,4,1,50.0
9,43,4,7,42.0
3,62,9,4,44.0
7,50,9,5,42.0
4,91,6,7,75.0
6,48,6,6,34.0
4,69,4,6,54.0
7,47,9,6,36.0
1,79,6,6,53.0
3,44,5,7,24.0
3,51,4,0,30.0
1,40,4,2,13.0
6,54,6,0,43.0
9,64,6,7,56.0
8,57,6,1,50.0
7,77,5,6,67.0
8,81,4,5,74.0
6,85,7,0,73.0
9,92,5,5,90.0
3,65,5,8,42.0
9,79,9,2,77.0
4,98,4,6,84.0
7,42,7,3,37.0
9,93,4,0,91.0
2,61,5,6,34.0
2,65,6,0,40.0
9,58,4,3,53.0
3,83,4,8,63.0
9,83,6,4,82.0
5,86,7,6,73.0
6,99,7,6,86.0
2,78,4,2,56.0
8,98,6,7,94.0
9,75,9,0,74.0
2,60,4,3,37.0
6,80,6,9,69.0
6,93,5,3,79.0
8,87,9,1,83.0
5,65,6,5,50.0
9,52,4,0,47.0
1,75,8,2,53.0
9,63,7,8,62.0
7,80,4,9,75.0
4,65,6,5,48.0
3,60,9,1,40.0
6,57,9,8,45.0
1,54,6,1,27.0
3,54,7,6,32.0
2,45,4,0,20.0
9,82,9,4,80.0
3,70,9,6,51.0
2,67,8,2,44.0
4,47,5,3,29.0
2,68,8,4,46.0
1,60,5,2,37.0
6,56,9,5,44.0
8,95,5,2,90.0
2,96,4,7,75.0
9,88,9,6,84.0
3,63,9,0,44.0
8,97,5,1,91.0
8,99,6,3,94.0
3,89,5,4,69.0
3,75,5,9,57.0
6,70,7,3,55.0
1,86,7,3,61.0
4,73,4,8,54.0
1,41,4,3,12.0
3,81,6,3,62.0
9,42,7,3,40.0
5,69,8,1,57.0
5,47,4,7,33.0
4,91,4,3,71.0
3,46,7,4,26.0
5,51,7,7,39.0
4,97,6,3,74.0
8,58,7,4,56.0
4,65,5,4,45.0
8,67,9,5,61.0
6,54,8,6,45.0
5,53,9,2,43.0
4,87,5,9,68.0
4,98,5,2,79.0
4,53,9,8,40.0
9,42,5,0,37.0
4,89,4,9,72.0
9,68,9,7,67.0
6,99,5,9,93.0
7,93,4,2,85.0
3,45,7,4,26.0
8,88,8,2,84.0
3,62,8,9,45.0
1,67,5,0,41.0
5,53,8,9,39.0
2,53,4,4,28.0
6,59,7,7,48.0
9,52,5,4,46.0
1,66,6,3,38.0
4,99,9,8,87.0
1,74,8,0,50.0
1,84,8,4,63.0
8,95,5,0,89.0
2,41,9,5,19.0
1,80,9,9,56.0
8,84,8,8,82.0
4,79,8,1,60.0
3,87,6,3,67.0
4,63,9,7,50.0
5,68,4,2,52.0
1,42,5,6,17.0
1,84,5,6,61.0
3,43,6,1,22.0
6,89,6,9,79.0
1,41,4,3,15.0
2,59,7,0,34.0
7,93,5,7,83.0
1,92,9,9,71.0
7,54,8,9,47.0
4,88,4,8,70.0
6,71,5,0,58.0
8,81,9,6,74.0
9,40,4,0,34.0
6,77,7,0,66.0
9,74,9,8,73.0
4,90,5,9,72.0
6,46,8,9,34.0
8,84,9,5,80.0
9,52,5,0,49.0
3,88,4,6,69.0
2,40,7,2,16.0
6,53,9,9,46.0
4,68,4,3,50.0
1,97,4,3,67.0
8,42,6,7,37.0
9,85,4,0,78.0
9,63,9,7,62.0
2,40,7,8,18.0
9,87,8,6,83.0
7,49,6,0,42.0
5,52,4,6,36.0
7,75,9,5,64.0
9,48,5,4,47.0
8,53,6,4,48.0
6,75,7,0,63.0
4,49,5,5,31.0
1,79,7,3,54.0
6,62,5,0,46.0
3,74,8,7,53.0
6,94,7,7,86.0
6,46,5,3,34.0
4,81,7,6,66.0
2,74,6,2,53.0
9,41,7,7,32.0
2,54,9,6,32.0
3,48,7,4,26.0
1,86,5,4,59.0
7,56,7,8,45.0
1,78,8,5,54.0
9,91,4,5,89.0
1,57,6,1,35.0
5,54,9,4,40.0
7,57,5,3,49.0
3,63,7,9,46.0
9,62,7,2,63.0
8,51,7,8,43.0
3,62,6,6,44.0
5,60,9,3,48.0
7,65,4,8,53.0
4,47,8,8,32.0
5,69,9,6,58.0
3,73,8,4,50.0
9,41,9,8,39.0
9,44,5,6,41.0
7,70,4,8,61.0
2,72,4,2,49.0
7,93,6,8,84.0
7,43,9,0,32.0
5,45,7,4,32.0
9,62,4,1,60.0
3,84,9,0,67.0
4,58,7,2,46.0
1,82,6,6,56.0
6,84,9,2,74.0
4,47,9,9,28.0
1,78,5,9,52.0
2,52,9,8,28.0
3,40,5,2,18.0
9,45,7,5,45.0
8,46,7,1,41.0
7,87,4,7,78.0
4,66,6,9,48.0
1,54,5,4,26.0
8,91,4,1,86.0
4,73,8,6,56.0
3,97,4,2,77.0
9,96,7,4,95.0
4,62,8,8,47.0
4,87,4,0,62.0
9,88,9,1,87.0
2,63,6,4,40.0
5,54,5,3,35.0
4,74,9,0,60.0
9,43,8,6,41.0
5,83,6,8,67.0
9,76,4,0,70.0
9,56,9,7,55.0
2,70,7,8,54.0
9,77,7,1,72.0
3,49,6,0,26.0
4,93,7,5,77.0
1,89,5,6,67.0
1,66,6,1,39.0
1,81,6,4,54.0
9,45,7,4,43.0
8,95,6,6,89.0
5,45,4,0,28.0
5,91,8,9,80.0
9,54,9,7,51.0
3,43,8,4,23.0
3,96,9,2,79.0
7,87,7,8,77.0
9,93,5,2,89.0
6,95,5,6,80.0
2,79,7,9,57.0
1,46,7,6,20.0
2,90,6,9,68.0
1,97,5,7,71.0
9,88,8,9,88.0
8,92,7,7,85.0
7,84,8,3,77.0
3,86,9,0,66.0
8,65,8,3,61.0
2,97,5,5,74.0
2,70,9,9,48.0
3,41,8,5,18.0
7,67,6,5,59.0
1,81,6,6,55.0
8,52,5,0,47.0
7,57,6,9,52.0
4,69,7,0,50.0
5,94,9,6,77.0
1,50,5,3,25.0
4,52,9,5,35.0
1,90,8,5,65.0
1,63,7,8,40.0
1,96,5,1,70.0
7,68,8,3,61.0
7,95,8,3,89.0
4,93,8,6,77.0
2,44,8,0,22.0
3,74,8,4,55.0
8,58,5,3,52.0
8,94,6,1,88.0
6,52,8,4,44.0
9,44,7,8,39.0
9,83,5,7,80.0
4,53,4,8,35.0
1,77,6,6,52.0
1,61,7,9,34.0
5,48,8,6,33.0
2,88,5,1,64.0
6,79,5,2,65.0
7,65,8,9,55.0
1,84,7,7,58.0
6,44,5,1,29.0
8,68,9,6,65.0
5,93,6,5,80.0
7,61,7,9,55.0
6,88,8,3,78.0
4,42,7,3,22.0
7,67,9,2,53.0
9,77,7,5,77.0
7,53,4,2,41.0
5,86,8,8,69.0
7,53,6,3,47.0
3,82,8,3,64.0
2,50,4,1,28.0
5,48,8,1,35.0
4,77,8,6,63.0
5,86,6,4,71.0
8,83,4,2,78.0
4,45,8,5,32.0
9,40,9,5,40.0
7,64,8,0,55.0
7,55,5,2,42.0
8,91,8,4,88.0
6,54,6,6,43.0
8,73,5,3,66.0
3,56,9,7,33.0
1,42,9,2,12.0
6,42,9,5,32.0
1,76,4,5,48.0
9,56,9,8,56.0
2,94,7,3,73.0
2,88,6,6,65.0
7,91,4,9,83.0
2,77,5,0,53.0
8,40,7,0,39.0
6,46,4,1,32.0
7,65,6,3,55.0
7,86,5,5,76.0
6,78,6,3,69.0
9,58,6,5,54.0
9,91,5,1,89.0
7,93,9,8,87.0
9,69,8,2,66.0
3,82,6,6,65.0
3,94,9,0,71.0
1,53,5,7,27.0
5,52,6,3,38.0
4,59,8,4,43.0
2,65,5,6,38.0
9,66,4,2,59.0
3,64,4,8,44.0
8,48,9,8,39.0
6,80,4,7,67.0
5,87,7,0,70.0
1,51,6,1,24.0
4,49,6,1,31.0
3,45,5,2,24.0
1,89,7,1,61.0
5,73,6,0,59.0
6,98,5,4,87.0
2,91,8,5,68.0
3,80,6,6,62.0
6,58,9,9,50.0
4,45,6,6,27.0
9,41,8,1,36.0
5,54,8,6,43.0
4,56,6,1,35.0
2,55,8,1,29.0
6,67,5,5,56.0
2,60,6,5,41.0
7,47,6,7,37.0
3,49,4,4,26.0
9,49,9,4,46.0
5,89,6,9,75.0
8,49,4,0,40.0
6,48,8,3,36.0
8,67,9,0,62.0
3,63,9,9,47.0
3,58,8,4,39.0
5,72,5,7,57.0
3,43,4,0,20.0
8,95,6,2,87.0
8,42,4,0,31.0
2,81,8,5,57.0
4,51,8,9,37.0
1,57,5,0,29.0
4,62,9,9,48.0
4,59,9,2,41.0
9,45,8,4,43.0
3,92,4,4,70.0
2,73,9,1,54.0
9,81,6,2,77.0
9,41,6,8,40.0
1,69,4,0,39.0
6,48,5,0,38.0
8,66,6,1,61.0
3,81,4,7,59.0
9,73,4,5,68.0
2,79,8,3,59.0
6,63,9,6,55.0
1,88,8,5,63.0
7,56,9,8,47.0
3,68,5,5,49.0
7,75,5,1,64.0
4,89,5,2,72.0
9,51,4,8,46.0
5,70,4,6,55.0
3,88,8,5,73.0
8,48,6,4,41.0
6,58,9,2,50.0
2,85,9,3,61.0
3,85,5,0,60.0
8,56,9,4,52.0
7,41,7,6,31.0
6,79,5,1,66.0
1,44,9,7,16.0
9,98,8,9,93.0
3,78,9,5,59.0
5,93,4,9,78.0
7,87,8,2,79.0
7,55,8,1,50.0
3,56,8,7,38.0
4,93,7,3,80.0
7,66,7,6,58.0
8,46,9,6,44.0
2,91,5,9,70.0
9,47,9,8,45.0
7,47,9,9,40.0
8,62,9,7,57.0
6,71,4,7,61.0
6,82,8,6,72.0
9,86,6,9,83.0
4,57,5,4,36.0
5,77,5,8,61.0
9,93,8,6,90.0
1,51,5,2,22.0
4,54,8,5,35.0
7,67,5,2,59.0
9,94,9,5,89.0
6,77,4,7,66.0
8,89,5,8,88.0
9,95,5,1,91.0
4,70,6,5,53.0
1,91,4,2,64.0
8,48,9,6,40.0
2,47,4,3,24.0
1,85,4,4,59.0
7,58,5,9,49.0
9,90,7,5,85.0
9,47,5,7,47.0
